314	343.239
315	343.371
316	343.487
317	343.588
318	343.673
319	343.746
320	343.805
321	343.852
322	343.887
323	343.911
324	343.924
325	343.927
326	343.919
327	343.9
328	343.871
329	343.831
330	343.78
331	343.717
332	343.642
333	343.555
334	343.454
335	343.339
336	343.209
337	343.063
338	342.899
339	342.716
340	342.512
341	342.286
342	342.034
343	341.756
344	341.448
345	341.107
346	340.73
347	340.313
348	339.853
349	339.345
350	338.784
351	338.164
352	337.48
353	336.724
354	335.889
355	334.976
356	334.109
357	333.321
358	332.605
359	331.956
360	331.367
361	330.832
362	330.345
363	329.903
364	329.501
365	329.134
366	328.801
367	328.496
368	328.219
369	327.965
370	327.733
371	327.521
372	327.327
373	327.149
374	326.985
375	326.835
376	326.696
377	326.569
378	326.451
379	326.342
380	326.242
381	326.148
382	326.062
383	325.982
384	325.907
385	325.837
386	325.771
387	325.71
388	325.653
389	325.6
390	325.549
391	325.502
392	325.457
393	325.414
394	325.374
395	325.336
396	325.3
397	325.266
398	325.233
399	325.202
400	325.172
401	325.144
402	325.117
403	325.09
404	325.065
405	325.041
406	325.018
407	324.995
408	324.974
409	324.953
410	324.933
411	324.913
412	324.894
413	324.876
414	324.858
415	324.84
416	324.823
417	324.807
418	324.791
419	324.775
420	324.76
421	324.745
422	324.73
423	324.716
424	324.702
425	324.688
426	324.675
427	324.662
428	324.649
429	324.636
430	324.624
431	324.611
432	324.599
433	324.588
434	324.576
435	324.564
436	324.553
437	324.542
438	324.531
439	324.52
440	324.51
441	324.499
442	324.489
443	324.479
444	324.469
445	324.459
446	324.449
447	324.439
448	324.429
449	324.42
450	324.41
451	324.401
452	324.392
453	324.382
454	324.373
455	324.364
456	324.355
457	324.346
458	324.338
459	324.329
460	324.32
461	324.312
462	324.303
463	324.295
464	324.286
465	324.278
466	324.269
467	324.261
468	324.253
469	324.245
470	324.237
471	324.229
472	324.22
473	324.212
474	324.205
475	324.197
476	324.189
477	324.181
478	324.173
479	324.165
480	324.158
481	324.15
482	324.142
483	324.135
484	324.127
485	324.12
486	324.113
487	324.105
488	324.098
489	324.091
490	324.084
491	324.077
492	324.07
493	324.063
494	324.056
495	324.05
496	324.043
497	324.037
498	324.031
499	324.025
500	324.019
501	324.014
502	324.009
503	324.004
504	323.999
505	323.995
506	323.991
507	323.988
508	323.985
509	323.983
510	323.982
511	323.981
512	323.828
513	323.829
514	323.831
515	323.833
516	323.835
517	323.838
518	323.842
519	323.846
520	323.85
521	323.854
522	323.859
523	323.864
524	323.869
525	323.874
526	323.88
527	323.886
528	323.891
529	323.897
530	323.903
531	323.909
532	323.916
533	323.922
534	323.928
535	323.934
536	323.941
537	323.947
538	323.953
539	323.96
540	323.966
541	323.973
542	323.979
543	323.986
544	323.992
545	323.999
546	324.005
547	324.012
548	324.018
549	324.025
550	324.031
551	324.038
552	324.044
553	324.051
554	324.057
555	324.064
556	324.07
557	324.077
558	324.084
559	324.09
560	324.097
561	324.103
562	324.11
563	324.116
564	324.123
565	324.129
566	324.136
567	324.142
568	324.149
569	324.155
570	324.162
571	324.169
572	324.175
573	324.182
574	324.188
575	324.195
576	324.202
577	324.208
578	324.215
579	324.222
580	324.228
581	324.235
582	324.242
583	324.249
584	324.255
585	324.262
586	324.269
587	324.276
588	324.283
589	324.29
590	324.297
591	324.304
592	324.311
593	324.318
594	324.325
595	324.332
596	324.339
597	324.346
598	324.353
599	324.361
600	324.368
601	324.375
602	324.383
603	324.39
604	324.398
605	324.405
606	324.413
607	324.421
608	324.428
609	324.436
610	324.444
611	324.452
612	324.46
613	324.468
614	324.476
615	324.485
616	324.493
617	324.501
618	324.51
619	324.518
620	324.527
621	324.536
622	324.545
623	324.554
624	324.563
625	324.572
626	324.581
627	324.591
628	324.6
629	324.61
630	324.62
631	324.629
632	324.64
633	324.65
634	324.66
635	324.671
636	324.682
637	324.693
638	324.704
639	324.715
640	324.727
641	324.738
642	324.75
643	324.762
644	324.775
645	324.787
646	324.8
647	324.813
648	324.827
649	324.84
650	324.854
651	324.868
652	324.883
653	324.898
654	324.912
655	324.928
656	324.943
657	324.959
658	324.975
659	324.991
660	325.007
661	325.023
662	325.04
663	325.056
664	325.073
665	325.089
666	325.106
667	325.122
668	325.138
669	325.155
670	325.171
671	325.188
672	325.204
673	325.221
674	325.238
675	325.255
676	325.272
677	325.289
678	325.306
679	325.322
680	325.339
681	325.355
682	325.371
683	325.388
684	325.403
685	325.419
686	325.435
687	325.451
688	325.466
689	325.481
690	325.496
691	325.512
692	325.527
693	325.542
694	325.557
695	325.572
696	325.587
697	325.602
698	325.617
699	325.632
700	325.648
701	325.663
702	325.679
703	325.695
704	325.712
705	325.729
706	325.746
707	325.764
708	325.782
709	325.801
710	325.821
711	325.842
712	325.863
713	325.886
714	325.91
715	325.935
716	325.961
717	325.989
718	326.02
719	326.052
720	326.086
721	326.123
722	326.162
723	326.205
724	326.251
725	326.301
726	326.355
727	326.414
728	326.478
729	326.548
730	326.625
731	326.708
732	326.799
733	326.9
734	327.009
735	327.13
736	327.262
737	327.408
738	327.568
739	327.742
740	327.907
741	328.056
742	328.19
743	328.31
744	328.417
745	328.513
746	328.598
747	328.672
748	328.738
749	328.795
750	328.844
751	328.884
752	328.918
753	328.944
754	328.963
755	328.975
756	328.98
757	328.978
758	328.968
759	328.951
760	328.927
761	328.895
762	328.854
763	328.803
764	328.744
765	328.674
766	328.592
767	328.499
768	328.394
769	328.301
770	328.222
771	328.154
772	328.098
773	328.053
774	328.018
775	327.993
776	327.976
777	327.969
778	327.97
779	327.98
780	327.998
781	328.025
782	328.06
783	328.104
784	328.157
785	328.22
786	328.292
787	328.376
788	328.47
789	328.576
790	328.696
791	328.829
792	328.978
793	329.143
794	329.327
795	329.53
796	329.756
797	330.005
798	330.281
799	330.587
800	330.924
801	331.298
802	331.71
803	332.166
804	332.671
805	333.228
806	333.845
807	334.526
808	335.279
809	336.108
810	336.952
811	337.719
812	338.412
813	339.037
814	339.601
815	340.11
816	340.569
817	340.982
818	341.354
819	341.689
820	341.989
821	342.259
822	342.5
823	342.716
824	342.908
825	343.079
826	343.23
827	343.362
828	343.478
829	343.578
830	343.664
831	343.736
832	343.795
833	343.842
834	343.877
835	343.901
836	343.915
837	343.917
838	343.909
839	343.89
840	343.861
841	343.821
842	343.77
843	343.707
844	343.632
845	343.545
846	343.444
847	343.33
848	343.2
849	343.053
850	342.89
851	342.707
852	342.503
853	342.277
854	342.026
855	341.747
856	341.439
857	341.099
858	340.722
859	340.306
860	339.846
861	339.338
862	338.777
863	338.158
864	337.474
865	336.718
866	335.884
867	334.971
868	334.104
869	333.316
870	332.602
871	331.953
872	331.364
873	330.829
874	330.343
875	329.901
876	329.499
877	329.133
878	328.799
879	328.495
880	328.218
881	327.964
882	327.733
883	327.521
884	327.327
885	327.149
886	326.985
887	326.835
888	326.697
889	326.569
890	326.451
891	326.343
892	326.242
893	326.149
894	326.062
895	325.982
896	325.907
897	325.837
898	325.772
899	325.711
900	325.654
901	325.6
902	325.55
903	325.502
904	325.457
905	325.415
906	325.375
907	325.337
908	325.301
909	325.267
910	325.234
911	325.203
912	325.173
913	325.145
914	325.117
915	325.091
916	325.066
917	325.042
918	325.018
919	324.996
920	324.974
921	324.953
922	324.933
923	324.914
924	324.895
925	324.876
926	324.858
927	324.841
928	324.824
929	324.807
930	324.791
931	324.776
932	324.76
933	324.745
934	324.731
935	324.716
936	324.702
937	324.689
938	324.675
939	324.662
940	324.649
941	324.636
942	324.624
943	324.612
944	324.6
945	324.588
946	324.576
947	324.565
948	324.554
949	324.542
950	324.532
951	324.521
952	324.51
953	324.5
954	324.489
955	324.479
956	324.469
957	324.459
958	324.449
959	324.439
960	324.43
961	324.42
962	324.41
963	324.401
964	324.392
965	324.383
966	324.374
967	324.364
968	324.356
969	324.347
970	324.338
971	324.329
972	324.32
973	324.312
974	324.303
975	324.295
976	324.286
977	324.278
978	324.27
979	324.261
980	324.253
981	324.245
982	324.237
983	324.229
984	324.221
985	324.213
986	324.205
987	324.197
988	324.189
989	324.181
990	324.173
991	324.165
992	324.158
993	324.15
994	324.142
995	324.135
996	324.127
997	324.12
998	324.113
999	324.105
1000	324.098
1001	324.091
1002	324.084
1003	324.077
1004	324.07
1005	324.063
1006	324.056
1007	324.05
1008	324.043
1009	324.037
1010	324.031
1011	324.025
1012	324.019
1013	324.014
1014	324.009
1015	324.004
1016	323.999
1017	323.995
1018	323.991
1019	323.988
1020	323.985
1021	323.983
1022	323.982
1023	323.981
1024	323.828
1025	323.829
1026	323.83
1027	323.832
1028	323.835
1029	323.838
1030	323.841
1031	323.845
1032	323.849
1033	323.854
1034	323.859
1035	323.864
1036	323.869
1037	323.874
1038	323.88
1039	323.885
1040	323.891
1041	323.897
1042	323.903
1043	323.909
1044	323.915
1045	323.922
1046	323.928
1047	323.934
1048	323.941
1049	323.947
1050	323.953
1051	323.96
1052	323.966
1053	323.973
1054	323.979
1055	323.986
1056	323.992
1057	323.999
1058	324.005
1059	324.012
1060	324.018
1061	324.025
1062	324.031
1063	324.038
1064	324.044
1065	324.051
1066	324.057
1067	324.064
1068	324.071
1069	324.077
1070	324.084
1071	324.09
1072	324.097
1073	324.103
1074	324.11
1075	324.116
1076	324.123
1077	324.129
1078	324.136
1079	324.142
1080	324.149
1081	324.156
1082	324.162
1083	324.169
1084	324.175
1085	324.182
1086	324.189
1087	324.195
1088	324.202
1089	324.209
1090	324.215
1091	324.222
1092	324.229
1093	324.235
1094	324.242
1095	324.249
1096	324.256
1097	324.263
1098	324.269
1099	324.276
1100	324.283
1101	324.29
1102	324.297
1103	324.304
1104	324.311
1105	324.318
1106	324.325
1107	324.332
1108	324.34
1109	324.347
1110	324.354
1111	324.361
1112	324.369
1113	324.376
1114	324.383
1115	324.391
1116	324.398
1117	324.406
1118	324.414
1119	324.421
1120	324.429
1121	324.437
1122	324.445
1123	324.453
1124	324.461
1125	324.469
1126	324.477
1127	324.485
1128	324.494
1129	324.502
1130	324.511
1131	324.519
1132	324.528
1133	324.537
1134	324.545
1135	324.554
1136	324.564
1137	324.573
1138	324.582
1139	324.591
1140	324.601
1141	324.611
1142	324.621
1143	324.631
1144	324.641
1145	324.651
1146	324.661
1147	324.672
1148	324.683
1149	324.694
1150	324.705
1151	324.716
1152	324.728
1153	324.74
1154	324.752
1155	324.764
1156	324.776
1157	324.789
1158	324.802
1159	324.815
1160	324.829
1161	324.842
1162	324.856
1163	324.871
1164	324.885
1165	324.9
1166	324.915
1167	324.93
1168	324.946
1169	324.961
1170	324.977
1171	324.994
1172	325.01
1173	325.026
1174	325.043
1175	325.06
1176	325.077
1177	325.093
1178	325.11
1179	325.127
1180	325.143
1181	325.16
1182	325.176
1183	325.193
1184	325.21
1185	325.227
1186	325.244
1187	325.262
1188	325.279
1189	325.296
1190	325.312
1191	325.329
1192	325.346
1193	325.363
1194	325.379
1195	325.395
1196	325.411
1197	325.427
1198	325.443
1199	325.459
1200	325.474
1201	325.489
1202	325.505
1203	325.52
1204	325.535
1205	325.55
1206	325.565
1207	325.58
1208	325.595
1209	325.61
1210	325.625
1211	325.641
1212	325.656
1213	325.672
1214	325.688
1215	325.704
1216	325.72
1217	325.737
1218	325.755
1219	325.772
1220	325.791
1221	325.81
1222	325.83
1223	325.85
1224	325.872
1225	325.894
1226	325.918
1227	325.943
1228	325.97
1229	325.998
1230	326.028
1231	326.06
1232	326.094
1233	326.131
1234	326.171
1235	326.213
1236	326.259
1237	326.309
1238	326.363
1239	326.422
1240	326.486
1241	326.556
1242	326.632
1243	326.715
1244	326.807
1245	326.906
1246	327.016
1247	327.136
1248	327.269
1249	327.414
1250	327.574
1251	327.748
1252	327.913
1253	328.062
1254	328.195
1255	328.315
1256	328.422
1257	328.518
1258	328.602
1259	328.677
1260	328.743
1261	328.799
1262	328.848
1263	328.889
1264	328.922
1265	328.948
1266	328.967
1267	328.979
1268	328.984
1269	328.982
1270	328.972
1271	328.956
1272	328.931
1273	328.899
1274	328.858
1275	328.808
1276	328.748
1277	328.678
1278	328.597
1279	328.503
1280	328.398
1281	328.306
1282	328.226
1283	328.159
1284	328.103
1285	328.058
1286	328.023
1287	327.998
1288	327.981
1289	327.974
1290	327.975
1291	327.985
1292	328.003
1293	328.03
1294	328.065
1295	328.109
1296	328.162
1297	328.225
1298	328.297
1299	328.38
1300	328.474
1301	328.58
1302	328.7
1303	328.833
1304	328.981
1305	329.146
1306	329.329
1307	329.533
1308	329.758
1309	330.007
1310	330.282
1311	330.587
1312	330.924
1313	331.297
1314	331.708
1315	332.164
1316	332.668
1317	333.224
1318	333.84
1319	334.52
1320	335.273
1321	336.101
1322	336.944
1323	337.71
1324	338.402
1325	339.026
1326	339.59
1327	340.098
1328	340.556
1329	340.968
1330	341.34
1331	341.674
1332	341.974
1333	342.243
1334	342.484
1335	342.699
1336	342.891
1337	343.061
1338	343.211
1339	343.344
1340	343.459
1341	343.559
1342	343.645
1343	343.716
1344	343.775
1345	343.822
1346	343.857
1347	343.881
1348	343.894
1349	343.897
1350	343.888
1351	343.87
1352	343.84
1353	343.8
1354	343.749
1355	343.686
1356	343.612
1357	343.525
1358	343.424
1359	343.31
1360	343.18
1361	343.034
1362	342.87
1363	342.688
1364	342.484
1365	342.258
1366	342.008
1367	341.73
1368	341.422
1369	341.082
1370	340.706
1371	340.29
1372	339.831
1373	339.324
1374	338.764
1375	338.145
1376	337.461
1377	336.707
1378	335.873
1379	334.961
1380	334.095
1381	333.308
1382	332.594
1383	331.946
1384	331.358
1385	330.824
1386	330.338
1387	329.897
1388	329.495
1389	329.13
1390	328.797
1391	328.493
1392	328.216
1393	327.963
1394	327.732
1395	327.52
1396	327.326
1397	327.148
1398	326.985
1399	326.835
1400	326.697
1401	326.57
1402	326.452
1403	326.343
1404	326.243
1405	326.15
1406	326.063
1407	325.983
1408	325.908
1409	325.839
1410	325.773
1411	325.712
1412	325.655
1413	325.602
1414	325.551
1415	325.504
1416	325.459
1417	325.416
1418	325.376
1419	325.338
1420	325.302
1421	325.268
1422	325.235
1423	325.204
1424	325.174
1425	325.146
1426	325.118
1427	325.092
1428	325.067
1429	325.043
1430	325.02
1431	324.997
1432	324.976
1433	324.955
1434	324.934
1435	324.915
1436	324.896
1437	324.877
1438	324.859
1439	324.842
1440	324.825
1441	324.808
1442	324.792
1443	324.776
1444	324.761
1445	324.746
1446	324.732
1447	324.717
1448	324.703
1449	324.69
1450	324.676
1451	324.663
1452	324.65
1453	324.637
1454	324.625
1455	324.613
1456	324.601
1457	324.589
1458	324.577
1459	324.566
1460	324.554
1461	324.543
1462	324.532
1463	324.521
1464	324.511
1465	324.5
1466	324.49
1467	324.48
1468	324.469
1469	324.459
1470	324.45
1471	324.44
1472	324.43
1473	324.421
1474	324.411
1475	324.402
1476	324.392
1477	324.383
1478	324.374
1479	324.365
1480	324.356
1481	324.347
1482	324.338
1483	324.33
1484	324.321
1485	324.312
1486	324.304
1487	324.295
1488	324.287
1489	324.278
1490	324.27
1491	324.262
1492	324.253
1493	324.245
1494	324.237
1495	324.229
1496	324.221
1497	324.213
1498	324.205
1499	324.197
1500	324.189
1501	324.181
1502	324.173
1503	324.166
1504	324.158
1505	324.15
1506	324.143
1507	324.135
1508	324.128
1509	324.12
1510	324.113
1511	324.105
1512	324.098
1513	324.091
1514	324.084
1515	324.077
1516	324.07
1517	324.063
1518	324.056
1519	324.05
1520	324.043
1521	324.037
1522	324.031
1523	324.025
1524	324.019
1525	324.014
1526	324.009
1527	324.004
1528	323.999
1529	323.995
1530	323.991
1531	323.988
1532	323.985
1533	323.983
1534	323.982
1535	323.981
1536	323.828
1537	323.829
1538	323.83
1539	323.832
1540	323.835
1541	323.838
1542	323.841
1543	323.845
1544	323.849
1545	323.854
1546	323.858
1547	323.863
1548	323.869
1549	323.874
1550	323.879
1551	323.885
1552	323.891
1553	323.897
1554	323.903
1555	323.909
1556	323.915
1557	323.921
1558	323.928
1559	323.934
1560	323.94
1561	323.947
1562	323.953
1563	323.96
1564	323.966
1565	323.973
1566	323.979
1567	323.986
1568	323.992
1569	323.999
1570	324.005
1571	324.012
1572	324.018
1573	324.025
1574	324.031
1575	324.038
1576	324.044
1577	324.051
1578	324.058
1579	324.064
1580	324.071
1581	324.077
1582	324.084
1583	324.09
1584	324.097
1585	324.103
1586	324.11
1587	324.116
1588	324.123
1589	324.13
1590	324.136
1591	324.143
1592	324.149
1593	324.156
1594	324.162
1595	324.169
1596	324.176
1597	324.182
1598	324.189
1599	324.196
1600	324.202
1601	324.209
1602	324.216
1603	324.222
1604	324.229
1605	324.236
1606	324.243
1607	324.249
1608	324.256
1609	324.263
1610	324.27
1611	324.277
1612	324.284
1613	324.291
1614	324.298
1615	324.305
1616	324.312
1617	324.319
1618	324.326
1619	324.333
1620	324.34
1621	324.347
1622	324.355
1623	324.362
1624	324.369
1625	324.377
1626	324.384
1627	324.392
1628	324.399
1629	324.407
1630	324.415
1631	324.422
1632	324.43
1633	324.438
1634	324.446
1635	324.454
1636	324.462
1637	324.47
1638	324.478
1639	324.486
1640	324.495
1641	324.503
1642	324.512
1643	324.52
1644	324.529
1645	324.538
1646	324.547
1647	324.556
1648	324.565
1649	324.574
1650	324.583
1651	324.593
1652	324.602
1653	324.612
1654	324.622
1655	324.632
1656	324.642
1657	324.653
1658	324.663
1659	324.674
1660	324.685
1661	324.696
1662	324.707
1663	324.718
1664	324.73
1665	324.742
1666	324.754
1667	324.766
1668	324.779
1669	324.791
1670	324.804
1671	324.818
1672	324.831
1673	324.845
1674	324.859
1675	324.874
1676	324.888
1677	324.903
1678	324.918
1679	324.934
1680	324.95
1681	324.966
1682	324.982
1683	324.998
1684	325.015
1685	325.032
1686	325.048
1687	325.066
1688	325.083
1689	325.1
1690	325.117
1691	325.134
1692	325.151
1693	325.167
1694	325.184
1695	325.202
1696	325.219
1697	325.236
1698	325.254
1699	325.271
1700	325.288
1701	325.306
1702	325.323
1703	325.34
1704	325.357
1705	325.374
1706	325.39
1707	325.407
1708	325.423
1709	325.439
1710	325.455
1711	325.47
1712	325.486
1713	325.502
1714	325.517
1715	325.532
1716	325.547
1717	325.563
1718	325.578
1719	325.593
1720	325.608
1721	325.623
1722	325.638
1723	325.654
1724	325.669
1725	325.685
1726	325.701
1727	325.717
1728	325.733
1729	325.75
1730	325.768
1731	325.785
1732	325.804
1733	325.823
1734	325.843
1735	325.863
1736	325.885
1737	325.907
1738	325.931
1739	325.956
1740	325.983
1741	326.011
1742	326.041
1743	326.073
1744	326.107
1745	326.144
1746	326.183
1747	326.226
1748	326.271
1749	326.321
1750	326.375
1751	326.434
1752	326.498
1753	326.567
1754	326.643
1755	326.726
1756	326.817
1757	326.917
1758	327.026
1759	327.146
1760	327.278
1761	327.423
1762	327.583
1763	327.757
1764	327.922
1765	328.07
1766	328.203
1767	328.323
1768	328.43
1769	328.525
1770	328.609
1771	328.684
1772	328.749
1773	328.806
1774	328.855
1775	328.895
1776	328.928
1777	328.954
1778	328.973
1779	328.985
1780	328.99
1781	328.988
1782	328.979
1783	328.962
1784	328.938
1785	328.905
1786	328.864
1787	328.814
1788	328.755
1789	328.685
1790	328.603
1791	328.51
1792	328.405
1793	328.312
1794	328.233
1795	328.166
1796	328.11
1797	328.065
1798	328.03
1799	328.005
1800	327.989
1801	327.981
1802	327.982
1803	327.992
1804	328.01
1805	328.037
1806	328.072
1807	328.116
1808	328.169
1809	328.231
1810	328.303
1811	328.386
1812	328.48
1813	328.586
1814	328.705
1815	328.838
1816	328.986
1817	329.15
1818	329.333
1819	329.536
1820	329.76
1821	330.008
1822	330.283
1823	330.587
1824	330.923
1825	331.295
1826	331.706
1827	332.16
1828	332.662
1829	333.218
1830	333.832
1831	334.512
1832	335.263
1833	336.089
1834	336.931
1835	337.696
1836	338.386
1837	339.01
1838	339.572
1839	340.079
1840	340.536
1841	340.947
1842	341.318
1843	341.651
1844	341.95
1845	342.218
1846	342.458
1847	342.672
1848	342.863
1849	343.033
1850	343.183
1851	343.315
1852	343.43
1853	343.53
1854	343.615
1855	343.686
1856	343.745
1857	343.791
1858	343.826
1859	343.85
1860	343.863
1861	343.865
1862	343.857
1863	343.838
1864	343.809
1865	343.769
1866	343.718
1867	343.655
1868	343.581
1869	343.494
1870	343.393
1871	343.279
1872	343.15
1873	343.004
1874	342.841
1875	342.658
1876	342.455
1877	342.23
1878	341.98
1879	341.703
1880	341.396
1881	341.056
1882	340.681
1883	340.266
1884	339.808
1885	339.302
1886	338.743
1887	338.125
1888	337.443
1889	336.689
1890	335.857
1891	334.946
1892	334.081
1893	333.295
1894	332.582
1895	331.935
1896	331.348
1897	330.815
1898	330.33
1899	329.89
1900	329.489
1901	329.125
1902	328.792
1903	328.489
1904	328.213
1905	327.96
1906	327.73
1907	327.518
1908	327.325
1909	327.148
1910	326.985
1911	326.835
1912	326.697
1913	326.57
1914	326.453
1915	326.344
1916	326.244
1917	326.151
1918	326.065
1919	325.984
1920	325.91
1921	325.84
1922	325.775
1923	325.714
1924	325.657
1925	325.603
1926	325.553
1927	325.505
1928	325.461
1929	325.418
1930	325.378
1931	325.34
1932	325.304
1933	325.27
1934	325.237
1935	325.206
1936	325.176
1937	325.148
1938	325.12
1939	325.094
1940	325.069
1941	325.045
1942	325.021
1943	324.999
1944	324.977
1945	324.956
1946	324.936
1947	324.916
1948	324.897
1949	324.879
1950	324.861
1951	324.843
1952	324.826
1953	324.81
1954	324.794
1955	324.778
1956	324.763
1957	324.748
1958	324.733
1959	324.719
1960	324.705
1961	324.691
1962	324.677
1963	324.664
1964	324.651
1965	324.638
1966	324.626
1967	324.614
1968	324.602
1969	324.59
1970	324.578
1971	324.567
1972	324.555
1973	324.544
1974	324.533
1975	324.522
1976	324.512
1977	324.501
1978	324.491
1979	324.48
1980	324.47
1981	324.46
1982	324.45
1983	324.441
1984	324.431
1985	324.421
1986	324.412
1987	324.402
1988	324.393
1989	324.384
1990	324.375
1991	324.366
1992	324.357
1993	324.348
1994	324.339
1995	324.33
1996	324.321
1997	324.313
1998	324.304
1999	324.296
2000	324.287
2001	324.279
2002	324.27
2003	324.262
2004	324.254
2005	324.246
2006	324.237
2007	324.229
2008	324.221
2009	324.213
2010	324.205
2011	324.197
2012	324.189
2013	324.182
2014	324.174
2015	324.166
2016	324.158
2017	324.151
2018	324.143
2019	324.135
2020	324.128
2021	324.12
2022	324.113
2023	324.105
2024	324.098
2025	324.091
2026	324.084
2027	324.077
2028	324.07
2029	324.063
2030	324.056
2031	324.05
2032	324.043
2033	324.037
2034	324.031
2035	324.025
2036	324.019
2037	324.014
2038	324.009
2039	324.004
2040	323.999
2041	323.995
2042	323.991
2043	323.988
2044	323.985
2045	323.983
2046	323.982
2047	323.981
2048	323.827
2049	323.828
2050	323.829
2051	323.832
2052	323.834
2053	323.837
2054	323.841
2055	323.844
2056	323.849
2057	323.853
2058	323.858
2059	323.863
2060	323.868
2061	323.874
2062	323.879
2063	323.885
2064	323.891
2065	323.897
2066	323.903
2067	323.909
2068	323.915
2069	323.921
2070	323.927
2071	323.934
2072	323.94
2073	323.947
2074	323.953
2075	323.959
2076	323.966
2077	323.972
2078	323.979
2079	323.985
2080	323.992
2081	323.999
2082	324.005
2083	324.012
2084	324.018
2085	324.025
2086	324.031
2087	324.038
2088	324.044
2089	324.051
2090	324.058
2091	324.064
2092	324.071
2093	324.077
2094	324.084
2095	324.09
2096	324.097
2097	324.104
2098	324.11
2099	324.117
2100	324.123
2101	324.13
2102	324.136
2103	324.143
2104	324.15
2105	324.156
2106	324.163
2107	324.169
2108	324.176
2109	324.183
2110	324.189
2111	324.196
2112	324.203
2113	324.209
2114	324.216
2115	324.223
2116	324.23
2117	324.236
2118	324.243
2119	324.25
2120	324.257
2121	324.264
2122	324.271
2123	324.277
2124	324.284
2125	324.291
2126	324.298
2127	324.305
2128	324.312
2129	324.32
2130	324.327
2131	324.334
2132	324.341
2133	324.348
2134	324.356
2135	324.363
2136	324.37
2137	324.378
2138	324.385
2139	324.393
2140	324.4
2141	324.408
